from	from_gene	to	to_gene	combined_score
9606.ENSP00000263946	PKP1	9606.ENSP00000308452	KRT17	529
9606.ENSP00000263946	PKP1	9606.ENSP00000308452	KRT17	529
9606.ENSP00000264012	CDH3	9606.ENSP00000308452	KRT17	561
9606.ENSP00000264012	CDH3	9606.ENSP00000308452	KRT17	561
9606.ENSP00000003084	CFTR	9606.ENSP00000308541	F2	913
9606.ENSP00000003084	CFTR	9606.ENSP00000308541	F2	913
9606.ENSP00000205948	APOH	9606.ENSP00000308541	F2	975
9606.ENSP00000205948	APOH	9606.ENSP00000308541	F2	975
9606.ENSP00000216968	PROCR	9606.ENSP00000308541	F2	981
9606.ENSP00000216968	PROCR	9606.ENSP00000308541	F2	981
9606.ENSP00000218548		9606.ENSP00000308541	F2	560
9606.ENSP00000218548	ATP12A	9606.ENSP00000308541	F2	560
9606.ENSP00000218548		9606.ENSP00000308541	F2	560
9606.ENSP00000218548	ATP12A	9606.ENSP00000308541	F2	560
9606.ENSP00000220809	PLAT	9606.ENSP00000308541	F2	976
9606.ENSP00000220809	PLAT	9606.ENSP00000308541	F2	976
9606.ENSP00000223095	SERPINE1	9606.ENSP00000308541	F2	901
9606.ENSP00000223095	SERPINE1	9606.ENSP00000308541	F2	901
9606.ENSP00000225275	MPO	9606.ENSP00000308541	F2	510
9606.ENSP00000225275	MPO	9606.ENSP00000308541	F2	510
9606.ENSP00000226218	VTN	9606.ENSP00000308541	F2	719
9606.ENSP00000226218	VTN	9606.ENSP00000308541	F2	719
9606.ENSP00000226355	AFM	9606.ENSP00000308541	F2	443
9606.ENSP00000226355	AFM	9606.ENSP00000308541	F2	443
9606.ENSP00000232003	HRG	9606.ENSP00000308541	F2	580
9606.ENSP00000232003	HRG	9606.ENSP00000308541	F2	580
9606.ENSP00000233242	APOB	9606.ENSP00000308541	F2	837
9606.ENSP00000233242	APOB	9606.ENSP00000308541	F2	837
9606.ENSP00000236850	APOA1	9606.ENSP00000308541	F2	900
9606.ENSP00000236850	APOA1	9606.ENSP00000308541	F2	900
9606.ENSP00000237014	TTR	9606.ENSP00000308541	F2	672
9606.ENSP00000237014	TTR	9606.ENSP00000308541	F2	672
9606.ENSP00000245907	C3	9606.ENSP00000308541	F2	588
9606.ENSP00000245907	C3	9606.ENSP00000308541	F2	588
9606.ENSP00000248076	F2RL3	9606.ENSP00000308541	F2	996
9606.ENSP00000248076	F2RL3	9606.ENSP00000308541	F2	996
9606.ENSP00000252723	EPO	9606.ENSP00000308541	F2	530
9606.ENSP00000252723	EPO	9606.ENSP00000308541	F2	530
9606.ENSP00000253496	F12	9606.ENSP00000308541	F2	948
9606.ENSP00000253496	F12	9606.ENSP00000308541	F2	948
9606.ENSP00000255030	CRP	9606.ENSP00000308541	F2	872
9606.ENSP00000255030	CRP	9606.ENSP00000308541	F2	872
9606.ENSP00000256594	GSTM3	9606.ENSP00000308541	F2	636
9606.ENSP00000256594	GSTM3	9606.ENSP00000308541	F2	636
9606.ENSP00000259396	ORM1	9606.ENSP00000308541	F2	704
9606.ENSP00000259396	ORM1	9606.ENSP00000308541	F2	704
9606.ENSP00000260682	CYP2C9	9606.ENSP00000308541	F2	623
9606.ENSP00000260682	CYP2C9	9606.ENSP00000308541	F2	623
9606.ENSP00000261405	VWF	9606.ENSP00000308541	F2	982
9606.ENSP00000261405	VWF	9606.ENSP00000308541	F2	982
9606.ENSP00000261994	SERPINA10	9606.ENSP00000308541	F2	543
9606.ENSP00000261994	SERPINA10	9606.ENSP00000308541	F2	543
9606.ENSP00000264218	NMU	9606.ENSP00000308541	F2	540
9606.ENSP00000264218	NMU	9606.ENSP00000308541	F2	540
9606.ENSP00000264613	CP	9606.ENSP00000308541	F2	659
9606.ENSP00000264613	CP	9606.ENSP00000308541	F2	659
9606.ENSP00000265023	KNG1	9606.ENSP00000308541	F2	862
9606.ENSP00000265023	KNG1	9606.ENSP00000308541	F2	862
9606.ENSP00000265132	AMBP	9606.ENSP00000308541	F2	960
9606.ENSP00000265132	AMBP	9606.ENSP00000308541	F2	960
9606.ENSP00000265171	EGF	9606.ENSP00000308541	F2	751
9606.ENSP00000265171	EGF	9606.ENSP00000308541	F2	751
9606.ENSP00000265403	UGT2B10	9606.ENSP00000308541	F2	549
9606.ENSP00000265403	UGT2B10	9606.ENSP00000308541	F2	549
9606.ENSP00000265717	PRKAR2B	9606.ENSP00000308541	F2	902
9606.ENSP00000265717	PRKAR2B	9606.ENSP00000308541	F2	902
9606.ENSP00000265983	HPX	9606.ENSP00000308541	F2	564
9606.ENSP00000265983	HPX	9606.ENSP00000308541	F2	564
9606.ENSP00000266041	ITIH4	9606.ENSP00000308541	F2	474
9606.ENSP00000266041	ITIH4	9606.ENSP00000308541	F2	474
9606.ENSP00000267017	NPFF	9606.ENSP00000308541	F2	499
9606.ENSP00000267017	NPFF	9606.ENSP00000308541	F2	499
9606.ENSP00000269299	ASGR1	9606.ENSP00000308541	F2	628
9606.ENSP00000269299	ASGR1	9606.ENSP00000308541	F2	628
9606.ENSP00000276414	GNRH1	9606.ENSP00000308541	F2	541
9606.ENSP00000276414	GNRH1	9606.ENSP00000308541	F2	541
9606.ENSP00000277903	HABP2	9606.ENSP00000308541	F2	458
9606.ENSP00000277903	HABP2	9606.ENSP00000308541	F2	458
9606.ENSP00000278222	SAA4	9606.ENSP00000308541	F2	441
9606.ENSP00000278222	SAA4	9606.ENSP00000308541	F2	441
9606.ENSP00000289004	HPD	9606.ENSP00000308541	F2	412
9606.ENSP00000289004	HPD	9606.ENSP00000308541	F2	412
9606.ENSP00000292303	CCR5	9606.ENSP00000308541	F2	915
9606.ENSP00000292303	CCR5	9606.ENSP00000308541	F2	915
9606.ENSP00000292513	PTGER1	9606.ENSP00000308541	F2	905
9606.ENSP00000292513	PTGER1	9606.ENSP00000308541	F2	905
9606.ENSP00000294728	VCAM1	9606.ENSP00000308541	F2	508
9606.ENSP00000294728	VCAM1	9606.ENSP00000308541	F2	508
9606.ENSP00000295834	FABP1	9606.ENSP00000308541	F2	624
9606.ENSP00000295834	FABP1	9606.ENSP00000308541	F2	624
9606.ENSP00000295897	ALB	9606.ENSP00000308541	F2	965
9606.ENSP00000295897	ALB	9606.ENSP00000308541	F2	965
9606.ENSP00000301175	PRODH2	9606.ENSP00000308541	F2	526
9606.ENSP00000301175	PRODH2	9606.ENSP00000308541	F2	526
9606.ENSP00000302234	CCL11	9606.ENSP00000308541	F2	908
9606.ENSP00000302234	CCL11	9606.ENSP00000308541	F2	908
9606.ENSP00000304767	P2RY1	9606.ENSP00000308541	F2	499
9606.ENSP00000304767	P2RY1	9606.ENSP00000308541	F2	499
9606.ENSP00000306099	FGB	9606.ENSP00000308541	F2	997
9606.ENSP00000306099	FGB	9606.ENSP00000308541	F2	997
9606.ENSP00000306361	FGA	9606.ENSP00000308541	F2	999
9606.ENSP00000306361	FGA	9606.ENSP00000308541	F2	999
9606.ENSP00000306662	ADRA1B	9606.ENSP00000308541	F2	908
9606.ENSP00000306662	ADRA1B	9606.ENSP00000308541	F2	908
9606.ENSP00000265634	NPTX2	9606.ENSP00000308606	AGR3	540
9606.ENSP00000265634	NPTX2	9606.ENSP00000308606	AGR3	540
9606.ENSP00000287275	GLYATL2	9606.ENSP00000308606	AGR3	408
9606.ENSP00000287275	GLYATL2	9606.ENSP00000308606	AGR3	408
9606.ENSP00000298251	HEPACAM	9606.ENSP00000308606	AGR3	440
9606.ENSP00000298251	HEPACAM	9606.ENSP00000308606	AGR3	440
9606.ENSP00000300557	PRR15L	9606.ENSP00000308606	AGR3	521
9606.ENSP00000300557	PRR15L	9606.ENSP00000308606	AGR3	521
9606.ENSP00000268933	EPN3	9606.ENSP00000308708	TCP11	577
9606.ENSP00000268933	EPN3	9606.ENSP00000308708	TCP11	577
9606.ENSP00000046794	LCP2	9606.ENSP00000308782	GP6	885
9606.ENSP00000046794	LCP2	9606.ENSP00000308782	GP6	885
9606.ENSP00000225964	COL1A1	9606.ENSP00000308782	GP6	874
9606.ENSP00000225964	COL1A1	9606.ENSP00000308782	GP6	874
9606.ENSP00000226218	VTN	9606.ENSP00000308782	GP6	426
9606.ENSP00000226218	VTN	9606.ENSP00000308782	GP6	426
9606.ENSP00000254301	LGALS3	9606.ENSP00000308782	GP6	475
9606.ENSP00000254301	LGALS3	9606.ENSP00000308782	GP6	475
9606.ENSP00000255030	CRP	9606.ENSP00000308782	GP6	548
9606.ENSP00000255030	CRP	9606.ENSP00000308782	GP6	548
9606.ENSP00000261037	COL8A1	9606.ENSP00000308782	GP6	465
9606.ENSP00000261037	COL8A1	9606.ENSP00000308782	GP6	465
9606.ENSP00000261405	VWF	9606.ENSP00000308782	GP6	988
9606.ENSP00000261405	VWF	9606.ENSP00000308782	GP6	988
9606.ENSP00000265379	COL6A5	9606.ENSP00000308782	GP6	608
9606.ENSP00000265379	COL6A5	9606.ENSP00000308782	GP6	608
9606.ENSP00000271450	FCGR2C	9606.ENSP00000308782	GP6	793
9606.ENSP00000271450	FCGR2A	9606.ENSP00000308782	GP6	793
9606.ENSP00000271450	FCGR2C	9606.ENSP00000308782	GP6	793
9606.ENSP00000271450	FCGR2A	9606.ENSP00000308782	GP6	793
9606.ENSP00000289473	NCF1	9606.ENSP00000308782	GP6	468
9606.ENSP00000289473	NCF1	9606.ENSP00000308782	GP6	468
9606.ENSP00000289902	FCER1G	9606.ENSP00000308782	GP6	999
9606.ENSP00000289902	FCER1G	9606.ENSP00000308782	GP6	999
9606.ENSP00000297268	COL1A2	9606.ENSP00000308782	GP6	805
9606.ENSP00000297268	COL1A2	9606.ENSP00000308782	GP6	805
9606.ENSP00000304767	P2RY1	9606.ENSP00000308782	GP6	697
9606.ENSP00000304767	P2RY1	9606.ENSP00000308782	GP6	697
9606.ENSP00000219596	MEFV	9606.ENSP00000308925	TLR10	443
9606.ENSP00000219596	MEFV	9606.ENSP00000308925	TLR10	443
9606.ENSP00000255030	CRP	9606.ENSP00000308925	TLR10	421
9606.ENSP00000255030	CRP	9606.ENSP00000308925	TLR10	421
9606.ENSP00000262262	CD33	9606.ENSP00000308925	TLR10	462
9606.ENSP00000262262	CD33	9606.ENSP00000308925	TLR10	462
9606.ENSP00000264246	CD80	9606.ENSP00000308925	TLR10	584
9606.ENSP00000264246	CD80	9606.ENSP00000308925	TLR10	584
9606.ENSP00000284818	LY96	9606.ENSP00000308925	TLR10	610
9606.ENSP00000284818	LY96	9606.ENSP00000308925	TLR10	610
9606.ENSP00000295897	ALB	9606.ENSP00000308925	TLR10	413
9606.ENSP00000295897	ALB	9606.ENSP00000308925	TLR10	413
9606.ENSP00000296795	TLR3	9606.ENSP00000308925	TLR10	414
9606.ENSP00000296795	TLR3	9606.ENSP00000308925	TLR10	414
9606.ENSP00000300589	NOD2	9606.ENSP00000308925	TLR10	532
9606.ENSP00000300589	NOD2	9606.ENSP00000308925	TLR10	532
9606.ENSP00000302569	CLEC7A	9606.ENSP00000308925	TLR10	490
9606.ENSP00000302569	CLEC7A	9606.ENSP00000308925	TLR10	490
9606.ENSP00000304236	CD14	9606.ENSP00000308925	TLR10	428
9606.ENSP00000304236	CD14	9606.ENSP00000308925	TLR10	428
9606.ENSP00000305651	CXCL10	9606.ENSP00000308925	TLR10	483
9606.ENSP00000305651	CXCL10	9606.ENSP00000308925	TLR10	483
9606.ENSP00000052754	DCN	9606.ENSP00000308938	PLG	458
9606.ENSP00000052754	DCN	9606.ENSP00000308938	PLG	458
9606.ENSP00000205948	APOH	9606.ENSP00000308938	PLG	857
9606.ENSP00000205948	APOH	9606.ENSP00000308938	PLG	857
9606.ENSP00000215743	MMP11	9606.ENSP00000308938	PLG	443
9606.ENSP00000215743	MMP11	9606.ENSP00000308938	PLG	443
9606.ENSP00000216492	CHGA	9606.ENSP00000308938	PLG	400
9606.ENSP00000216492	CHGA	9606.ENSP00000308938	PLG	400
9606.ENSP00000216968	PROCR	9606.ENSP00000308938	PLG	513
9606.ENSP00000216968	PROCR	9606.ENSP00000308938	PLG	513
9606.ENSP00000218388	TIMP1	9606.ENSP00000308938	PLG	718
9606.ENSP00000218388	TIMP1	9606.ENSP00000308938	PLG	718
9606.ENSP00000220809	PLAT	9606.ENSP00000308938	PLG	938
9606.ENSP00000220809	PLAT	9606.ENSP00000308938	PLG	938
9606.ENSP00000221515	RETN	9606.ENSP00000308938	PLG	528
9606.ENSP00000221515	RETN	9606.ENSP00000308938	PLG	528
9606.ENSP00000222381	PON1	9606.ENSP00000308938	PLG	437
9606.ENSP00000222381	PON1	9606.ENSP00000308938	PLG	437
9606.ENSP00000223095	SERPINE1	9606.ENSP00000308938	PLG	995
9606.ENSP00000223095	SERPINE1	9606.ENSP00000308938	PLG	995
9606.ENSP00000225275	MPO	9606.ENSP00000308938	PLG	523
9606.ENSP00000225275	MPO	9606.ENSP00000308938	PLG	523
9606.ENSP00000225474	CSF3	9606.ENSP00000308938	PLG	407
9606.ENSP00000225474	CSF3	9606.ENSP00000308938	PLG	407
9606.ENSP00000226218	VTN	9606.ENSP00000308938	PLG	991
9606.ENSP00000226218	VTN	9606.ENSP00000308938	PLG	991
9606.ENSP00000229239	GAPDH	9606.ENSP00000308938	PLG	990
9606.ENSP00000229239	GAPDH	9606.ENSP00000308938	PLG	990
9606.ENSP00000231004	LOX	9606.ENSP00000308938	PLG	590
9606.ENSP00000231004	LOX	9606.ENSP00000308938	PLG	590
9606.ENSP00000231061	SPARC	9606.ENSP00000308938	PLG	700
9606.ENSP00000231061	SPARC	9606.ENSP00000308938	PLG	700
9606.ENSP00000231751	LTF	9606.ENSP00000308938	PLG	466
9606.ENSP00000231751	LTF	9606.ENSP00000308938	PLG	466
9606.ENSP00000232003	HRG	9606.ENSP00000308938	PLG	999
9606.ENSP00000232003	HRG	9606.ENSP00000308938	PLG	999
9606.ENSP00000233242	APOB	9606.ENSP00000308938	PLG	903
9606.ENSP00000233242	APOB	9606.ENSP00000308938	PLG	903
9606.ENSP00000236850	APOA1	9606.ENSP00000308938	PLG	762
9606.ENSP00000236850	APOA1	9606.ENSP00000308938	PLG	762
9606.ENSP00000237014	TTR	9606.ENSP00000308938	PLG	556
9606.ENSP00000237014	TTR	9606.ENSP00000308938	PLG	556
9606.ENSP00000245907	C3	9606.ENSP00000308938	PLG	950
9606.ENSP00000245907	C3	9606.ENSP00000308938	PLG	950
9606.ENSP00000248076	F2RL3	9606.ENSP00000308938	PLG	643
9606.ENSP00000248076	F2RL3	9606.ENSP00000308938	PLG	643
9606.ENSP00000252723	EPO	9606.ENSP00000308938	PLG	514
9606.ENSP00000252723	EPO	9606.ENSP00000308938	PLG	514
9606.ENSP00000253496	F12	9606.ENSP00000308938	PLG	865
9606.ENSP00000253496	F12	9606.ENSP00000308938	PLG	865
9606.ENSP00000255030	CRP	9606.ENSP00000308938	PLG	788
9606.ENSP00000255030	CRP	9606.ENSP00000308938	PLG	788
9606.ENSP00000261405	VWF	9606.ENSP00000308938	PLG	870
9606.ENSP00000261405	VWF	9606.ENSP00000308938	PLG	870
9606.ENSP00000261769	CDH1	9606.ENSP00000308938	PLG	954
9606.ENSP00000261769	CDH1	9606.ENSP00000308938	PLG	954
9606.ENSP00000261994	SERPINA10	9606.ENSP00000308938	PLG	608
9606.ENSP00000261994	SERPINA10	9606.ENSP00000308938	PLG	608
9606.ENSP00000264144	LAMC2	9606.ENSP00000308938	PLG	909
9606.ENSP00000264144	LAMC2	9606.ENSP00000308938	PLG	909
9606.ENSP00000264613	CP	9606.ENSP00000308938	PLG	646
9606.ENSP00000264613	CP	9606.ENSP00000308938	PLG	646
9606.ENSP00000265023	KNG1	9606.ENSP00000308938	PLG	879
9606.ENSP00000265023	KNG1	9606.ENSP00000308938	PLG	879
9606.ENSP00000265132	AMBP	9606.ENSP00000308938	PLG	756
9606.ENSP00000265132	AMBP	9606.ENSP00000308938	PLG	756
9606.ENSP00000265171	EGF	9606.ENSP00000308938	PLG	638
9606.ENSP00000265171	EGF	9606.ENSP00000308938	PLG	638
9606.ENSP00000265310	TRPV5	9606.ENSP00000308938	PLG	460
9606.ENSP00000265310	TRPV5	9606.ENSP00000308938	PLG	460
9606.ENSP00000265983	HPX	9606.ENSP00000308938	PLG	695
9606.ENSP00000265983	HPX	9606.ENSP00000308938	PLG	695
9606.ENSP00000266041	ITIH4	9606.ENSP00000308938	PLG	486
9606.ENSP00000266041	ITIH4	9606.ENSP00000308938	PLG	486
9606.ENSP00000277120	NTRK2	9606.ENSP00000308938	PLG	500
9606.ENSP00000277120	NTRK2	9606.ENSP00000308938	PLG	500
9606.ENSP00000282397	FLT1	9606.ENSP00000308938	PLG	449
9606.ENSP00000282397	FLT1	9606.ENSP00000308938	PLG	449
9606.ENSP00000294728	VCAM1	9606.ENSP00000308938	PLG	625
9606.ENSP00000294728	VCAM1	9606.ENSP00000308938	PLG	625
9606.ENSP00000295897	ALB	9606.ENSP00000308938	PLG	813
9606.ENSP00000295897	ALB	9606.ENSP00000308938	PLG	813
9606.ENSP00000296350	MELTF	9606.ENSP00000308938	PLG	605
9606.ENSP00000296350	MELTF	9606.ENSP00000308938	PLG	605
9606.ENSP00000299855	MMP3	9606.ENSP00000308938	PLG	980
9606.ENSP00000299855	MMP3	9606.ENSP00000308938	PLG	980
9606.ENSP00000300061	SCNN1G	9606.ENSP00000308938	PLG	442
9606.ENSP00000300061	SCNN1G	9606.ENSP00000308938	PLG	442
9606.ENSP00000300093	PLK1	9606.ENSP00000308938	PLG	411
9606.ENSP00000300093	PLK1	9606.ENSP00000308938	PLG	411
9606.ENSP00000305714	BMP1	9606.ENSP00000308938	PLG	620
9606.ENSP00000305714	BMP1	9606.ENSP00000308938	PLG	620
9606.ENSP00000306099	FGB	9606.ENSP00000308938	PLG	843
9606.ENSP00000306099	FGB	9606.ENSP00000308938	PLG	843
9606.ENSP00000306361	FGA	9606.ENSP00000308938	PLG	839
9606.ENSP00000306361	FGA	9606.ENSP00000308938	PLG	839
9606.ENSP00000308541	F2	9606.ENSP00000308938	PLG	471
9606.ENSP00000308541	F2	9606.ENSP00000308938	PLG	471
9606.ENSP00000225964	COL1A1	9606.ENSP00000309052	CATSPER1	633
9606.ENSP00000225964	COL1A1	9606.ENSP00000309052	CATSPER1	633
9606.ENSP00000228850	AKAP3	9606.ENSP00000309052	CATSPER1	404
9606.ENSP00000228850	AKAP3	9606.ENSP00000309052	CATSPER1	404
9606.ENSP00000265007	SOX30	9606.ENSP00000309052	CATSPER1	413
9606.ENSP00000265007	SOX30	9606.ENSP00000309052	CATSPER1	413
9606.ENSP00000265717	PRKAR2B	9606.ENSP00000309052	CATSPER1	633
9606.ENSP00000265717	PRKAR2B	9606.ENSP00000309052	CATSPER1	633
9606.ENSP00000270458	CACNG8	9606.ENSP00000309052	CATSPER1	740
9606.ENSP00000270458	CACNG8	9606.ENSP00000309052	CATSPER1	740
9606.ENSP00000297313	RGS20	9606.ENSP00000309052	CATSPER1	583
9606.ENSP00000297313	RGS20	9606.ENSP00000309052	CATSPER1	583
9606.ENSP00000308279	C9ORF131	9606.ENSP00000309052	CATSPER1	513
9606.ENSP00000308279	C9ORF131	9606.ENSP00000309052	CATSPER1	513
9606.ENSP00000064571	CBLN4	9606.ENSP00000309117	RBFOX1	402
9606.ENSP00000064571	CBLN4	9606.ENSP00000309117	RBFOX1	402
9606.ENSP00000200691	MT3	9606.ENSP00000309117	RBFOX1	472
9606.ENSP00000200691	MT3	9606.ENSP00000309117	RBFOX1	472
9606.ENSP00000219197	CBLN1	9606.ENSP00000309117	RBFOX1	440
9606.ENSP00000219197	CBLN1	9606.ENSP00000309117	RBFOX1	440
9606.ENSP00000254976	SNAP25	9606.ENSP00000309117	RBFOX1	741
9606.ENSP00000254976	SNAP25	9606.ENSP00000309117	RBFOX1	741
9606.ENSP00000255448	DCLK1	9606.ENSP00000309117	RBFOX1	454
9606.ENSP00000255448	DCLK1	9606.ENSP00000309117	RBFOX1	454
9606.ENSP00000263519	ATP2B3	9606.ENSP00000309117	RBFOX1	458
9606.ENSP00000263519	ATP2B3	9606.ENSP00000309117	RBFOX1	458
9606.ENSP00000264318	GABRA4	9606.ENSP00000309117	RBFOX1	458
9606.ENSP00000264318	GABRA4	9606.ENSP00000309117	RBFOX1	458
9606.ENSP00000265459	NRXN2	9606.ENSP00000309117	RBFOX1	501
9606.ENSP00000265459	NRXN2	9606.ENSP00000309117	RBFOX1	501
9606.ENSP00000274547	GABRB2	9606.ENSP00000309117	RBFOX1	466
9606.ENSP00000274547	GABRB2	9606.ENSP00000309117	RBFOX1	466
9606.ENSP00000275162	CLVS2	9606.ENSP00000309117	RBFOX1	453
9606.ENSP00000275162	CLVS2	9606.ENSP00000309117	RBFOX1	453
9606.ENSP00000277120	NTRK2	9606.ENSP00000309117	RBFOX1	480
9606.ENSP00000277120	NTRK2	9606.ENSP00000309117	RBFOX1	480
9606.ENSP00000281156	KHDRBS2	9606.ENSP00000309117	RBFOX1	452
9606.ENSP00000281156	KHDRBS2	9606.ENSP00000309117	RBFOX1	452
9606.ENSP00000287766	SLC6A1	9606.ENSP00000309117	RBFOX1	500
9606.ENSP00000287766	SLC6A1	9606.ENSP00000309117	RBFOX1	500
9606.ENSP00000290583	CELF3	9606.ENSP00000309117	RBFOX1	585
9606.ENSP00000290583	CELF3	9606.ENSP00000309117	RBFOX1	585
9606.ENSP00000292672	CELF5	9606.ENSP00000309117	RBFOX1	419
9606.ENSP00000292672	CELF5	9606.ENSP00000309117	RBFOX1	419
9606.ENSP00000295057	LRRTM1	9606.ENSP00000309117	RBFOX1	412
9606.ENSP00000295057	LRRTM1	9606.ENSP00000309117	RBFOX1	412
9606.ENSP00000297737	ZMAT4	9606.ENSP00000309117	RBFOX1	402
9606.ENSP00000297737	ZMAT4	9606.ENSP00000309117	RBFOX1	402
9606.ENSP00000305839	GPRIN1	9606.ENSP00000309117	RBFOX1	464
9606.ENSP00000305839	GPRIN1	9606.ENSP00000309117	RBFOX1	464
9606.ENSP00000266505	PLCZ1	9606.ENSP00000309189	CBY2	509
9606.ENSP00000266505	PLCZ1	9606.ENSP00000309189	CBY2	509
9606.ENSP00000307801	ZPLD1	9606.ENSP00000309189	CBY2	705
9606.ENSP00000307801	ZPLD1	9606.ENSP00000309189	CBY2	705
9606.ENSP00000261374	HS3ST2	9606.ENSP00000309270	CHST1	426
9606.ENSP00000261374	HS3ST2	9606.ENSP00000309270	CHST1	426
9606.ENSP00000262551	OGN	9606.ENSP00000309270	CHST1	902
9606.ENSP00000262551	OGN	9606.ENSP00000309270	CHST1	902
9606.ENSP00000305725	CHST11	9606.ENSP00000309270	CHST1	937
9606.ENSP00000305725	CHST11	9606.ENSP00000309270	CHST1	937
9606.ENSP00000172229	NGFR	9606.ENSP00000309439	HOXB9	537
9606.ENSP00000172229	NGFR	9606.ENSP00000309439	HOXB9	537
9606.ENSP00000239144	HOXB8	9606.ENSP00000309439	HOXB9	595
9606.ENSP00000239144	HOXB8	9606.ENSP00000309439	HOXB9	595
9606.ENSP00000239151	HOXB5	9606.ENSP00000309439	HOXB9	479
9606.ENSP00000239151	HOXB5	9606.ENSP00000309439	HOXB9	479
9606.ENSP00000260653	SIX3	9606.ENSP00000309439	HOXB9	417
9606.ENSP00000260653	SIX3	9606.ENSP00000309439	HOXB9	417
9606.ENSP00000290551	BTG2	9606.ENSP00000309439	HOXB9	987
9606.ENSP00000290551	BTG2	9606.ENSP00000309439	HOXB9	987
9606.ENSP00000300404	B4GALNT2	9606.ENSP00000309439	HOXB9	628
9606.ENSP00000300404	B4GALNT2	9606.ENSP00000309439	HOXB9	628
9606.ENSP00000301019	CDT1	9606.ENSP00000309439	HOXB9	569
9606.ENSP00000301019	CDT1	9606.ENSP00000309439	HOXB9	569
9606.ENSP00000003084	CFTR	9606.ENSP00000309504	SLC26A7	486
9606.ENSP00000003084	CFTR	9606.ENSP00000309504	SLC26A7	486
9606.ENSP00000194130	SLC13A1	9606.ENSP00000309504	SLC26A7	469
9606.ENSP00000194130	SLC13A1	9606.ENSP00000309504	SLC26A7	469
9606.ENSP00000229447	IYD	9606.ENSP00000309504	SLC26A7	408
9606.ENSP00000229447	IYD	9606.ENSP00000309504	SLC26A7	408
9606.ENSP00000262418	SLC4A1	9606.ENSP00000309504	SLC26A7	612
9606.ENSP00000262418	SLC4A1	9606.ENSP00000309504	SLC26A7	612
9606.ENSP00000265715	SLC26A4	9606.ENSP00000309504	SLC26A7	406
9606.ENSP00000265715	SLC26A4	9606.ENSP00000309504	SLC26A7	406
9606.ENSP00000228476	DAO	9606.ENSP00000309515	PHYHD1	424
9606.ENSP00000228476	DAO	9606.ENSP00000309515	PHYHD1	424
9606.ENSP00000302100	LGALS4	9606.ENSP00000309542	PGA5	752
9606.ENSP00000302100	LGALS4	9606.ENSP00000309542	PGA5	752
9606.ENSP00000217260	RSPO4	9606.ENSP00000309572	TERT	540
9606.ENSP00000217260	RSPO4	9606.ENSP00000309572	TERT	540
9606.ENSP00000227507	CCND1	9606.ENSP00000309572	TERT	609
9606.ENSP00000227507	CCND1	9606.ENSP00000309572	TERT	609
9606.ENSP00000229239	GAPDH	9606.ENSP00000309572	TERT	646
9606.ENSP00000229239	GAPDH	9606.ENSP00000309572	TERT	646
9606.ENSP00000250863	DAZL	9606.ENSP00000309572	TERT	592
9606.ENSP00000250863	DAZL	9606.ENSP00000309572	TERT	592
9606.ENSP00000257290	PDGFRA	9606.ENSP00000309572	TERT	546
9606.ENSP00000257290	PDGFRA	9606.ENSP00000309572	TERT	546
9606.ENSP00000259008	BRIP1	9606.ENSP00000309572	TERT	429
9606.ENSP00000259008	BRIP1	9606.ENSP00000309572	TERT	429
9606.ENSP00000259915	POU5F1	9606.ENSP00000309572	TERT	656
9606.ENSP00000259915	POU5F1	9606.ENSP00000309572	TERT	656
9606.ENSP00000261769	CDH1	9606.ENSP00000309572	TERT	511
9606.ENSP00000261769	CDH1	9606.ENSP00000309572	TERT	511
9606.ENSP00000262643	CCNE1	9606.ENSP00000309572	TERT	652
9606.ENSP00000262643	CCNE1	9606.ENSP00000309572	TERT	652
9606.ENSP00000264867	PPARGC1A	9606.ENSP00000309572	TERT	476
9606.ENSP00000264867	PPARGC1A	9606.ENSP00000309572	TERT	476
9606.ENSP00000265171	EGF	9606.ENSP00000309572	TERT	656
9606.ENSP00000265171	EGF	9606.ENSP00000309572	TERT	656
9606.ENSP00000265441	WNT2	9606.ENSP00000309572	TERT	427
9606.ENSP00000265441	WNT2	9606.ENSP00000309572	TERT	427
9606.ENSP00000274026	CCNA2	9606.ENSP00000309572	TERT	948
9606.ENSP00000274026	CCNA2	9606.ENSP00000309572	TERT	948
9606.ENSP00000276925	CDKN2B	9606.ENSP00000309572	TERT	613
9606.ENSP00000276925	CDKN2B	9606.ENSP00000309572	TERT	613
9606.ENSP00000295897	ALB	9606.ENSP00000309572	TERT	534
9606.ENSP00000295897	ALB	9606.ENSP00000309572	TERT	534
9606.ENSP00000300093	PLK1	9606.ENSP00000309572	TERT	414
9606.ENSP00000300093	PLK1	9606.ENSP00000309572	TERT	414
9606.ENSP00000219746	TOX3	9606.ENSP00000309653	GLIS1	521
9606.ENSP00000219746	TOX3	9606.ENSP00000309653	GLIS1	521
9606.ENSP00000259915	POU5F1	9606.ENSP00000309653	GLIS1	503
9606.ENSP00000259915	POU5F1	9606.ENSP00000309653	GLIS1	503
9606.ENSP00000298282	PKNOX2	9606.ENSP00000309653	GLIS1	534
9606.ENSP00000298282	PKNOX2	9606.ENSP00000309653	GLIS1	534
9606.ENSP00000267017	NPFF	9606.ENSP00000309782	MRGPRF	810
9606.ENSP00000267017	NPFF	9606.ENSP00000309782	MRGPRF	810
9606.ENSP00000217086	SALL4	9606.ENSP00000309913	TBX5	907
